plat,plon,dlat,dlon,time,minute
22.315,114.15,22.324,114.147,18:28:39,28
22.333,114.215,22.347,114.212,18:28:39,28
22.373,114.191,22.286,114.196,18:28:39,28
22.439,113.973,22.412,113.979,18:28:40,28
22.369,114.187,22.303,114.194,18:28:40,28
22.432,113.987,22.399,113.966,18:28:40,28
22.433,114.155,22.437,114.167,18:28:40,28
22.441,114.252,22.452,114.022,18:28:41,28
22.377,114.108,22.385,114.108,18:28:41,28
22.449,114.024,22.439,114.024,18:28:41,28
22.457,113.998,22.458,114,18:28:42,28
22.429,113.949,22.364,113.955,18:28:42,28
22.404,114.003,22.416,113.996,18:28:42,28
22.327,114.207,22.337,114.232,18:28:43,28
22.298,114.14,22.286,114.124,18:28:43,28
22.371,114.136,22.362,114.13,18:28:44,28
22.307,114.182,22.315,114.186,18:28:44,28
22.299,114.164,22.304,114.15,18:28:44,28
22.312,114.197,22.309,114.227,18:28:44,28
22.278,114.119,22.492,114.117,18:28:44,28
22.278,114.221,22.283,114.243,18:28:44,28
22.283,114.178,22.288,114.167,18:28:45,28
22.3,114.158,22.312,114.17,18:28:45,28
22.306,114.257,22.325,114.269,18:28:45,28
22.33,114.15,22.338,114.16,18:28:45,28
22.371,114.14,22.378,114.1,18:28:45,28
22.457,114.02,22.454,114.028,18:28:46,28
22.438,113.976,22.421,113.972,18:28:46,28
22.317,114.266,22.305,114.275,18:28:46,28
22.297,114.158,22.309,114.156,18:28:48,28
22.307,114.257,22.31,114.221,18:28:48,28
22.264,114.185,22.25,114.198,18:28:48,28
22.287,114.178,22.277,114.111,18:28:48,28
22.318,114.238,22.347,114.224,18:28:48,28
22.282,114.221,22.283,114.216,18:28:49,28
22.461,114.035,22.451,113.984,18:28:50,28
22.357,114.126,22.368,114.11,18:28:51,28
22.441,114.039,22.442,114.046,18:28:51,28
22.3,114.181,22.3,114.174,18:28:51,28
22.319,114.16,22.327,114.152,18:28:51,28
22.393,114.233,22.411,114.216,18:28:51,28
22.446,114.03,22.437,114.034,18:28:52,28
22.38,114.187,22.369,114.206,18:28:53,28
22.308,114.196,22.344,114.228,18:28:53,28
22.287,114.195,22.33,114.189,18:28:53,28
22.379,114.149,22.369,114.122,18:28:53,28
22.374,114.182,22.393,114.124,18:28:54,28
22.382,113.971,22.398,113.965,18:28:54,28
22.298,114.148,22.317,114.162,18:28:54,28
22.332,114.151,22.328,114.137,18:28:54,28
22.295,114.146,22.31,114.143,18:28:54,28
22.299,114.234,22.305,114.234,18:28:54,28
22.231,114.213,22.282,114.215,18:28:54,28
22.282,114.175,22.277,114.151,18:28:54,28
22.366,114.123,22.368,114.129,18:28:54,28
22.358,114.129,22.38,114.093,18:28:55,28
22.244,114.164,22.278,114.172,18:28:55,28
22.338,114.13,22.333,114.152,18:28:55,28
22.346,114.112,22.363,114.114,18:28:56,28
22.277,114.208,22.283,114.216,18:28:56,28
22.39,113.993,22.407,113.967,18:28:57,28
22.378,113.98,22.368,114.123,18:28:57,28
22.283,114.205,22.286,114.165,18:28:57,28
22.457,114.023,22.451,114.031,18:28:58,28
22.238,113.976,22.273,114.211,18:28:58,28
22.308,114.215,22.321,114.223,18:28:58,28
22.447,113.997,22.402,113.981,18:28:59,28
22.332,114.187,22.329,114.18,18:28:59,28
22.299,114.197,22.312,114.194,18:28:59,28
22.288,114.199,22.31,114.191,18:29:00,29
22.409,114.126,22.376,114.144,18:29:00,29
22.388,113.935,22.379,113.935,18:29:00,29
22.283,114.158,22.281,114.188,18:29:00,29
22.249,113.999,22.218,114.229,18:29:00,29
22.346,114.113,22.367,114.108,18:29:00,29
22.278,114.18,22.289,114.195,18:29:00,29
22.333,114.226,22.312,114.239,18:29:00,29
22.282,114.132,22.287,114.147,18:29:00,29
22.307,114.167,22.307,114.177,18:29:01,29
22.315,114.205,22.306,114.198,18:29:01,29
22.282,114.181,22.284,114.149,18:29:02,29
22.411,113.969,22.369,113.963,18:29:03,29
22.291,114.228,22.288,114.225,18:29:03,29
22.441,113.998,22.446,114.042,18:29:04,29
22.372,114.121,22.377,114.13,18:29:05,29
22.319,114.163,22.298,114.181,18:29:05,29
22.28,114.186,22.288,114.187,18:29:05,29
22.285,114.23,22.288,114.234,18:29:05,29
22.313,114.236,22.314,114.228,18:29:06,29
22.282,114.182,22.305,114.193,18:29:06,29
22.309,114.135,22.322,114.141,18:29:06,29
22.256,114.166,22.218,114.173,18:29:06,29
22.496,113.989,22.473,114.007,18:29:06,29
22.427,114.146,22.435,114.161,18:29:06,29
22.384,114.217,22.343,114.233,18:29:07,29
22.325,114.153,22.316,114.139,18:29:08,29
22.306,114.162,22.299,114.166,18:29:08,29
22.306,114.213,22.301,114.214,18:29:09,29
22.299,114.218,22.278,114.221,18:29:09,29
22.338,114.231,22.337,114.224,18:29:09,29
22.303,114.255,22.32,114.26,18:29:10,29
22.286,114.195,22.281,114.182,18:29:10,29
22.455,114.244,22.238,114.247,18:29:10,29
22.456,113.985,22.397,113.986,18:29:11,29
22.323,114.199,22.313,114.19,18:29:11,29
22.327,114.209,22.308,114.203,18:29:11,29
22.284,114.182,22.284,114.185,18:29:12,29
22.284,114.195,22.294,114.202,18:29:12,29
22.404,113.976,22.378,113.972,18:29:12,29
22.287,114.17,22.311,114.185,18:29:13,29
22.28,114.16,22.285,114.121,18:29:13,29
22.296,114.121,22.339,114.122,18:29:13,29
22.324,114.222,22.336,114.22,18:29:13,29
22.321,114.213,22.334,114.217,18:29:14,29
22.28,114.147,22.283,114.153,18:29:14,29
22.377,114.004,22.416,113.987,18:29:14,29
22.333,114.153,22.363,114.137,18:29:15,29
22.332,114.169,22.342,114.174,18:29:15,29
22.306,114.248,22.342,114.26,18:29:15,29
22.368,114.174,22.366,114.141,18:29:15,29
22.318,114.172,22.312,114.187,18:29:15,29
22.28,114.15,22.288,114.127,18:29:15,29
22.281,114.202,22.291,114.175,18:29:16,29
22.399,114.212,22.317,114.202,18:29:16,29
22.299,114.176,22.305,114.192,18:29:19,29
22.473,114.155,22.472,114.167,18:29:19,29
22.279,114.19,22.29,114.19,18:29:20,29
22.276,114.169,22.277,114.148,18:29:20,29
22.377,114.118,22.368,114.13,18:29:20,29
22.464,114.02,22.451,114.028,18:29:20,29
22.41,113.968,22.406,113.966,18:29:22,29
22.288,114.168,22.258,114.187,18:29:22,29
22.285,114.168,22.284,114.155,18:29:23,29
22.308,114.17,22.346,114.187,18:29:23,29
22.307,114.257,22.312,114.266,18:29:23,29
22.282,114.236,22.286,114.227,18:29:24,29
22.306,114.22,22.336,114.163,18:29:24,29
22.28,114.165,22.281,114.13,18:29:24,29
22.309,114.228,22.274,114.23,18:29:26,29
22.3,114.196,22.317,114.199,18:29:26,29
22.36,114.114,22.286,114.105,18:29:26,29
22.402,113.971,22.373,113.961,18:29:26,29
22.451,114.014,22.433,114.011,18:29:26,29
22.31,114.256,22.3,114.267,18:29:27,29
22.392,114.203,22.355,114.204,18:29:27,29
22.281,114.158,22.286,114.192,18:29:27,29
22.277,114.228,22.285,114.201,18:29:27,29
22.312,114.218,22.286,114.216,18:29:27,29
22.281,114.198,22.284,114.176,18:29:27,29
22.327,114.15,22.337,114.149,18:29:27,29
22.441,114.245,22.427,114.047,18:29:27,29
22.333,114.228,22.348,114.223,18:29:28,29
22.442,114.029,22.441,114.03,18:29:28,29
22.321,114.147,22.312,114.163,18:29:28,29
22.274,114.18,22.284,114.164,18:29:28,29
22.286,114.186,22.28,114.191,18:29:29,29
22.319,114.24,22.289,114.221,18:29:29,29
22.279,114.213,22.286,114.217,18:29:29,29
22.281,114.174,22.287,114.143,18:29:29,29
22.445,114.038,22.451,114.04,18:29:30,29
22.247,114.136,22.477,114.142,18:29:31,29
22.278,114.17,22.29,114.138,18:29:31,29
22.283,114.219,22.289,114.23,18:29:31,29
22.316,114.191,22.338,114.19,18:29:32,29
22.394,114.219,22.404,113.977,18:29:32,29
22.41,114.211,22.445,114.026,18:29:33,29
22.363,114.171,22.293,114.18,18:29:33,29
22.374,114.025,22.432,114.154,18:29:34,29
22.314,114.222,22.287,114.184,18:29:35,29
22.367,114.124,22.368,114.151,18:29:35,29
22.287,114.215,22.28,114.208,18:29:36,29
22.329,114.177,22.357,114.168,18:29:36,29
22.376,114.116,22.369,114.114,18:29:36,29
22.367,114.126,22.333,114.101,18:29:36,29
22.379,114.193,22.376,114.186,18:29:37,29
22.285,114.215,22.288,114.219,18:29:37,29
22.313,114.251,22.359,114.256,18:29:37,29
22.488,113.991,22.416,113.995,18:29:37,29
22.237,114.217,22.234,114.232,18:29:38,29
22.285,114.2,22.284,114.143,18:29:39,29
22.301,114.16,22.272,114.125,18:29:39,29
22.288,114.238,22.285,114.236,18:29:40,29
22.295,114.174,22.271,114.182,18:29:40,29
22.384,114.231,22.419,114.219,18:29:40,29
22.325,114.162,22.31,114.19,18:29:40,29
22.386,114.001,22.415,114.193,18:29:41,29
22.322,114.163,22.333,114.18,18:29:42,29
22.438,114.011,22.439,114.026,18:29:42,29
22.287,114.204,22.287,114.193,18:29:42,29
22.371,114.113,22.353,114.178,18:29:42,29
22.277,114.193,22.286,114.164,18:29:43,29
22.391,113.974,22.418,113.995,18:29:43,29
22.284,114.126,22.287,114.088,18:29:43,29
22.285,114.182,22.284,114.172,18:29:43,29
22.469,113.975,22.404,113.978,18:29:43,29
22.334,114.198,22.324,114.186,18:29:43,29
22.339,114.154,22.303,114.17,18:29:44,29
22.338,114.228,22.352,114.226,18:29:44,29
22.307,114.273,22.314,114.281,18:29:44,29
22.334,114.195,22.338,114.174,18:29:44,29
22.3,114.144,22.303,114.149,18:29:44,29
22.279,114.145,22.274,114.124,18:29:45,29
22.273,114.224,22.273,114.226,18:29:45,29
22.388,114.192,22.373,114.199,18:29:46,29
22.336,114.198,22.325,114.204,18:29:46,29
22.303,114.236,22.317,114.238,18:29:46,29
22.383,114.241,22.282,114.236,18:29:46,29
22.285,114.181,22.285,114.168,18:29:46,29
22.241,114.216,22.22,114.185,18:29:47,29
22.25,114.163,22.229,114.163,18:29:47,29
22.36,114.131,22.37,114.113,18:29:47,29
22.433,114.023,22.433,114.259,18:29:47,29
22.286,114.143,22.278,114.17,18:29:48,29
22.364,113.98,22.379,113.947,18:29:49,29
22.376,113.981,22.371,113.974,18:29:49,29
22.334,114.169,22.345,114.122,18:29:50,29
22.287,114.199,22.291,114.198,18:29:50,29
22.467,114.003,22.466,114.024,18:29:50,29
22.471,113.992,22.448,113.985,18:29:50,29
22.286,114.233,22.283,114.219,18:29:51,29
22.376,114.124,22.331,114.117,18:29:52,29
22.444,114.03,22.437,114.035,18:29:52,29
22.34,114.189,22.352,114.181,18:29:52,29
22.332,114.271,22.323,114.274,18:29:53,29
22.236,114.144,22.218,114.169,18:29:53,29
22.324,114.186,22.351,114.192,18:29:53,29
22.314,114.192,22.341,114.2,18:29:54,29
22.31,114.251,22.329,114.254,18:29:54,29
22.278,114.168,22.284,114.152,18:29:54,29
22.358,114.183,22.37,114.151,18:29:54,29
22.285,114.153,22.281,114.182,18:29:54,29
22.378,114.123,22.388,114.178,18:29:55,29
22.277,114.155,22.289,114.109,18:29:55,29
22.334,114.157,22.323,114.184,18:29:56,29
22.28,114.113,22.281,114.106,18:29:56,29
22.283,114.231,22.292,114.228,18:29:57,29
22.285,114.233,22.268,114.225,18:29:57,29
22.32,114.231,22.337,114.226,18:29:57,29
22.379,114.096,22.36,114.116,18:29:58,29
22.278,114.151,22.277,114.122,18:29:58,29
22.387,114.132,22.37,114.162,18:29:58,29
22.367,114.134,22.371,114.104,18:29:58,29
22.279,114.216,22.28,114.218,18:29:59,29
22.339,114.162,22.306,114.157,18:29:59,29
22.303,114.262,22.307,114.275,18:29:59,29
22.289,114.192,22.288,114.188,18:29:59,29
22.306,114.168,22.302,114.162,18:30:00,30
22.369,114.127,22.371,114.133,18:30:00,30
22.303,114.159,22.307,114.135,18:30:00,30
22.321,114.154,22.34,114.167,18:30:00,30
22.285,114.22,22.286,114.223,18:30:00,30
22.378,114.113,22.373,114.113,18:30:00,30
22.296,114.145,22.306,114.158,18:30:00,30
22.328,114.183,22.33,114.189,18:30:01,30
22.377,113.98,22.502,113.984,18:30:02,30
22.301,114.198,22.317,114.208,18:30:02,30
22.306,114.267,22.325,114.173,18:30:02,30
22.305,114.151,22.289,114.142,18:30:02,30
22.376,114.153,22.378,114.18,18:30:03,30
22.382,114.195,22.278,114.208,18:30:03,30
22.359,114.116,22.372,114.159,18:30:03,30
22.467,113.978,22.402,113.971,18:30:03,30
22.421,114.192,22.415,114.213,18:30:03,30
22.281,114.197,22.318,114.195,18:30:04,30
22.287,114.207,22.307,114.154,18:30:04,30
22.316,114.248,22.295,114.256,18:30:04,30
22.287,114.192,22.291,114.191,18:30:04,30
22.327,114.152,22.343,114.127,18:30:04,30
22.332,114.187,22.315,114.194,18:30:05,30
22.3,114.175,22.297,114.186,18:30:06,30
22.281,114.125,22.281,114.115,18:30:07,30
22.462,113.951,22.408,113.963,18:30:07,30
22.279,114.205,22.291,114.21,18:30:08,30
22.302,114.167,22.266,114.193,18:30:08,30
22.305,114.202,22.303,114.177,18:30:08,30
22.312,114.262,22.306,114.265,18:30:08,30
22.454,113.986,22.413,114,18:30:08,30
22.322,114.212,22.315,114.183,18:30:09,30
22.37,114.117,22.376,114.11,18:30:09,30
22.3,114.252,22.326,114.269,18:30:10,30
22.335,114.145,22.354,114.18,18:30:10,30
22.299,114.195,22.313,114.196,18:30:11,30
22.278,114.121,22.289,114.123,18:30:11,30
22.283,114.137,22.283,114.138,18:30:12,30
22.453,114.24,22.396,114.239,18:30:12,30
22.393,114.213,22.381,114.221,18:30:12,30
22.29,114.199,22.287,114.199,18:30:13,30
22.385,114.112,22.344,114.091,18:30:13,30
22.37,114.116,22.365,114.125,18:30:13,30
22.317,114.188,22.324,114.153,18:30:14,30
22.37,114.13,22.37,114.167,18:30:14,30
22.313,114.236,22.314,114.231,18:30:14,30
22.33,114.18,22.344,114.147,18:30:14,30
22.459,114.043,22.448,114.046,18:30:14,30
22.505,114.158,22.28,114.145,18:30:14,30
22.28,114.141,22.286,114.159,18:30:15,30
22.375,114.123,22.327,114.107,18:30:15,30
22.305,114.231,22.3,114.228,18:30:15,30
22.323,114.182,22.291,114.172,18:30:15,30
22.301,114.218,22.345,114.218,18:30:15,30
22.466,113.997,22.44,114.005,18:30:16,30
22.38,114.106,22.363,114.115,18:30:16,30
22.364,114.104,22.361,114.122,18:30:17,30
22.304,114.186,22.315,114.177,18:30:17,30
22.333,114.181,22.337,114.189,18:30:18,30
22.226,114.164,22.245,114.133,18:30:18,30
22.273,114.157,22.283,114.146,18:30:18,30
22.326,114.217,22.316,114.193,18:30:18,30
22.278,114.148,22.28,114.127,18:30:18,30
22.284,114.118,22.285,114.111,18:30:19,30
22.37,114.118,22.377,114.1,18:30:19,30
22.394,113.96,22.376,113.953,18:30:19,30
22.313,114.243,22.318,114.255,18:30:19,30
22.275,114.143,22.285,114.124,18:30:19,30
22.282,114.183,22.283,114.173,18:30:19,30
22.318,114.24,22.317,114.247,18:30:19,30
22.444,113.97,22.446,113.984,18:30:19,30
22.418,114.23,22.456,114.219,18:30:20,30
22.315,114.185,22.322,114.197,18:30:20,30
22.283,114.139,22.291,114.132,18:30:22,30
22.389,114.193,22.366,114.216,18:30:22,30
22.278,114.157,22.283,114.181,18:30:22,30
22.371,114.101,22.373,114.108,18:30:22,30
22.286,114.18,22.287,114.2,18:30:23,30
22.305,114.175,22.329,114.172,18:30:25,30
22.334,114.099,22.328,114.105,18:30:25,30
22.307,114.155,22.32,114.152,18:30:26,30
22.305,114.243,22.31,114.245,18:30:26,30
22.281,114.226,22.28,114.232,18:30:27,30
22.312,114.203,22.312,114.227,18:30:27,30
22.34,114.193,22.349,114.197,18:30:28,30
22.359,114.114,22.341,114.098,18:30:28,30
22.365,114.151,22.363,114.18,18:30:28,30
22.28,114.219,22.295,114.199,18:30:29,30
22.477,114.111,22.506,114.121,18:30:29,30
22.285,114.222,22.28,114.219,18:30:29,30
22.377,114.193,22.374,114.19,18:30:29,30
22.307,114.17,22.313,114.149,18:30:30,30
22.316,114.153,22.328,114.16,18:30:30,30
22.33,114.132,22.34,114.136,18:30:30,30
22.379,114.125,22.38,114.116,18:30:31,30
22.297,114.155,22.327,114.259,18:30:31,30
22.309,114.197,22.314,114.219,18:30:31,30
22.306,114.19,22.303,114.192,18:30:31,30
22.392,113.966,22.373,113.97,18:30:31,30
22.281,114.213,22.291,114.186,18:30:31,30
22.29,114.201,22.28,114.178,18:30:31,30
22.281,114.114,22.28,114.119,18:30:32,30
22.284,114.164,22.285,114.15,18:30:32,30
22.485,114.01,22.502,113.989,18:30:33,30
22.363,114.13,22.285,114.118,18:30:34,30
22.304,114.16,22.285,114.114,18:30:34,30
22.407,113.951,22.367,113.966,18:30:34,30
22.503,114.17,22.504,114.185,18:30:35,30
22.407,113.958,22.367,113.961,18:30:35,30
22.374,114.12,22.335,114.096,18:30:35,30
22.363,114.197,22.283,114.2,18:30:36,30
22.382,114.092,22.374,113.935,18:30:36,30
22.44,114.038,22.441,114.038,18:30:36,30
22.339,114.242,22.315,114.259,18:30:37,30
22.41,114.172,22.257,114.156,18:30:38,30
22.447,113.983,22.444,113.989,18:30:38,30
22.336,114.167,22.298,114.182,18:30:39,30
22.288,114.168,22.315,114.178,18:30:39,30
22.45,114.01,22.454,114.018,18:30:39,30
22.329,114.209,22.323,114.194,18:30:40,30
22.231,114.163,22.232,114.166,18:30:40,30
22.278,114.155,22.281,114.174,18:30:41,30
22.391,113.955,22.372,113.96,18:30:41,30
22.489,114.15,22.474,114.116,18:30:41,30
22.283,114.184,22.292,114.153,18:30:42,30
22.339,114.226,22.319,114.224,18:30:42,30
22.322,114.194,22.326,114.176,18:30:43,30
22.28,114.18,22.243,114.17,18:30:43,30
22.277,114.141,22.284,114.14,18:30:44,30
22.308,114.268,22.302,114.27,18:30:44,30
22.303,114.169,22.304,114.146,18:30:44,30
22.319,114.166,22.308,114.115,18:30:44,30
22.327,114.159,22.333,114.143,18:30:44,30
22.389,113.962,22.36,113.955,18:30:44,30
22.311,114.146,22.287,114.17,18:30:44,30
22.298,114.206,22.368,114.202,18:30:45,30
22.371,114.117,22.376,114.096,18:30:45,30
22.315,114.228,22.316,114.218,18:30:46,30
22.29,114.235,22.29,114.22,18:30:47,30
22.311,114.25,22.318,114.257,18:30:48,30
22.284,114.225,22.286,114.221,18:30:49,30
22.449,114.039,22.442,114.04,18:30:49,30
22.302,114.257,22.335,114.269,18:30:49,30
22.316,114.253,22.33,114.262,18:30:49,30
22.281,114.212,22.326,114.242,18:30:49,30
22.282,114.227,22.284,114.236,18:30:52,30
22.438,113.994,22.443,114.037,18:30:52,30
22.303,114.268,22.32,114.27,18:30:52,30
22.487,113.969,22.491,113.987,18:30:52,30
22.281,114.231,22.279,114.226,18:30:52,30
22.283,114.171,22.284,114.176,18:30:53,30
22.283,114.182,22.286,114.189,18:30:54,30
22.321,114.191,22.32,114.159,18:30:54,30
22.464,114.007,22.434,114.003,18:30:54,30
22.329,114.16,22.342,114.186,18:30:54,30
22.395,113.961,22.407,113.959,18:30:55,30
22.392,113.997,22.409,113.996,18:30:55,30
22.506,114.122,22.5,114.131,18:30:56,30
22.316,114.24,22.313,114.238,18:30:56,30
22.293,114.262,22.319,114.268,18:30:57,30
22.283,114.219,22.29,114.225,18:30:57,30
22.332,114.16,22.33,114.18,18:30:58,30
22.438,114.233,22.302,114.231,18:30:58,30
22.315,114.19,22.313,114.212,18:30:58,30
22.445,114.154,22.433,114.026,18:30:59,30
22.275,114.181,22.281,114.182,18:30:59,30
22.321,114.166,22.344,114.179,18:30:59,30
22.284,114.198,22.283,114.192,18:30:59,30
22.368,114.116,22.368,114.106,18:31:00,31
22.278,114.185,22.284,114.155,18:31:00,31
22.319,114.248,22.297,114.259,18:31:00,31
22.285,114.228,22.282,114.231,18:31:00,31
22.393,114.187,22.379,114.155,18:31:00,31
22.305,114.193,22.312,114.195,18:31:00,31
22.323,114.199,22.314,114.234,18:31:02,31
22.28,114.128,22.28,114.123,18:31:02,31
22.278,114.154,22.278,114.143,18:31:02,31
22.288,114.234,22.286,114.229,18:31:02,31
22.434,114.24,22.391,114.241,18:31:03,31
22.32,114.202,22.329,114.203,18:31:03,31
22.279,114.148,22.275,114.184,18:31:03,31
22.393,114.214,22.406,114.217,18:31:03,31
22.281,114.215,22.282,114.206,18:31:03,31
22.281,114.109,22.29,114.137,18:31:03,31
22.278,114.145,22.276,114.142,18:31:04,31
22.355,114.204,22.378,114.168,18:31:04,31
22.331,114.192,22.358,114.194,18:31:04,31
22.351,114.122,22.338,114.086,18:31:04,31
22.389,113.965,22.381,113.962,18:31:05,31
22.321,114.196,22.3,114.223,18:31:05,31
22.397,113.99,22.399,113.984,18:31:06,31
22.28,114.193,22.282,114.146,18:31:06,31
22.285,114.167,22.287,114.182,18:31:06,31
22.279,114.143,22.278,114.22,18:31:06,31
22.44,114.165,22.449,114.163,18:31:06,31
22.316,114.219,22.326,114.173,18:31:06,31
22.377,114.183,22.373,114.152,18:31:07,31
22.323,114.192,22.313,114.159,18:31:07,31
22.403,114.233,22.409,114.233,18:31:08,31
22.404,113.969,22.394,113.983,18:31:08,31
22.322,114.141,22.34,114.127,18:31:08,31
22.276,114.125,22.288,114.172,18:31:08,31
22.284,114.198,22.287,114.192,18:31:08,31
22.329,114.148,22.276,114.181,18:31:08,31
22.317,114.155,22.311,114.152,18:31:09,31
22.317,114.186,22.31,114.167,18:31:09,31
22.333,114.201,22.307,114.2,18:31:09,31
22.285,114.22,22.289,114.209,18:31:10,31
22.284,114.208,22.286,114.152,18:31:10,31
22.425,114.203,22.364,114.2,18:31:10,31
22.368,114.111,22.337,114.105,18:31:10,31
22.254,114.225,22.282,114.237,18:31:10,31
22.281,114.154,22.285,114.144,18:31:10,31
22.277,114.169,22.278,114.191,18:31:10,31
22.448,114.245,22.329,114.252,18:31:11,31
22.279,114.234,22.26,114.229,18:31:11,31
22.365,114.178,22.37,114.129,18:31:11,31
22.279,114.164,22.282,114.162,18:31:12,31
22.459,113.987,22.448,114.006,18:31:12,31
22.353,114.135,22.374,114.1,18:31:12,31
22.289,114.217,22.312,114.219,18:31:12,31
22.333,114.162,22.341,114.168,18:31:13,31
22.363,114.154,22.271,114.192,18:31:13,31
22.429,113.971,22.398,113.973,18:31:13,31
22.37,114.117,22.344,114.142,18:31:13,31
22.305,114.253,22.306,114.262,18:31:13,31
22.457,114.04,22.43,114.04,18:31:13,31
22.397,113.974,22.363,113.977,18:31:14,31
22.301,114.19,22.289,114.174,18:31:14,31
22.265,113.969,22.263,114.183,18:31:15,31
22.283,114.18,22.288,114.173,18:31:15,31
22.267,113.974,22.237,114.219,18:31:16,31
22.461,113.993,22.454,113.995,18:31:16,31
22.288,114.226,22.288,114.232,18:31:17,31
22.3,114.216,22.268,114.22,18:31:17,31
22.282,114.229,22.284,114.234,18:31:18,31
22.412,114.228,22.401,114.225,18:31:19,31
22.281,114.165,22.276,114.157,18:31:19,31
22.304,114.266,22.312,114.275,18:31:19,31
22.256,114.148,22.272,114.184,18:31:19,31
22.448,113.972,22.46,113.974,18:31:19,31
22.332,114.181,22.316,114.171,18:31:20,31
22.363,114.117,22.38,114.119,18:31:20,31
22.356,114.106,22.282,114.135,18:31:20,31
22.432,114.266,22.447,114.28,18:31:21,31
22.331,114.139,22.342,114.129,18:31:21,31
22.448,113.976,22.449,113.994,18:31:21,31
22.278,114.11,22.286,114.103,18:31:22,31
22.31,114.233,22.332,114.199,18:31:22,31
22.396,113.93,22.374,113.935,18:31:22,31
22.393,114.177,22.385,114.176,18:31:24,31
22.419,113.972,22.374,113.968,18:31:24,31
22.473,114.169,22.471,114.175,18:31:25,31
22.255,114.158,22.284,114.156,18:31:25,31
22.364,114.106,22.351,114.113,18:31:26,31
